gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
ANA201304090,OAK,ANA,ANA01,20130409,0,7:11PM,night,,,true,,224,44014,unknown,unknown,sunny,68,tocf,6,munse701,,,muchm901,knigb901,davig901,iassd901,,,cookr001,jepsk001,,regular,9,5,OAK,ANA,y,both,y,y,y,2013
ARI201304090,PIT,ARI,PHO01,20130409,0,6:40PM,night,,,false,,183,19872,unknown,unknown,unknown,73,torf,10,rausg701,,,fagac901,darlg901,emmep901,drecb901,,,mcdoj004,mccab001,grilj001,regular,6,5,PIT,ARI,y,both,y,y,y,2013
CHN201304090,MIL,CHN,CHI11,20130409,0,7:05PM,night,,,false,,181,30065,unknown,unknown,unknown,39,fromlf,23,frisd701,,,porta901,laynj901,gibsg901,wendh902,,,marmc001,axfoj001,fujik001,regular,3,6,CHN,MIL,y,both,y,y,y,2013
CLE201304090,NYA,CLE,CLE08,20130409,0,7:05PM,night,,,true,,167,12663,unknown,unknown,overcast,62,torf,8,maveb701,,,bakej902,mcclt901,mealj901,hudsm901,,,petta001,carrc003,,regular,14,1,NYA,CLE,y,both,y,y,y,2013
DET201304090,TOR,DET,DET05,20130409,0,1:10PM,day,,,true,,175,28979,unknown,unknown,unknown,48,fromcf,5,klonc701,,,tumpj901,demud901,herna901,eddid901,,,sanca004,morrb001,,regular,3,7,DET,TOR,y,both,y,y,y,2013
KCA201304090,MIN,KCA,KAN06,20130409,0,7:11PM,night,,,true,,171,11697,unknown,unknown,unknown,71,rtol,9,boycd701,,,welkb901,onorb901,johna901,culbf901,,,guthj001,pelfm001,hollg001,regular,4,7,KCA,MIN,y,both,y,y,y,2013
MIA201304090,ATL,MIA,MIA02,20130409,0,7:10PM,night,,,false,,153,14222,unknown,unknown,cloudy,76,fromlf,10,mccac701,,,ticht901,scotd901,millb901,buckc901,,,medlk001,leblw001,kimbc001,regular,3,2,ATL,MIA,y,both,y,y,y,2013
PHI201304090,NYN,PHI,PHI13,20130409,0,7:07PM,night,,,false,,149,38305,unknown,unknown,sunny,81,rtol,8,macom701,,,hoyej901,hirsj901,davib902,reynj901,,,lee-c003,gee-d001,,regular,3,8,PHI,NYN,y,both,y,y,y,2013
SDN201304090,LAN,SDN,SAN02,20130409,0,3:40PM,day,,,false,,201,44436,unknown,unknown,sunny,67,ltor,12,zaveb701,,,fleta901,conrc901,holbs901,nauep901,,,gregl001,belir001,,regular,3,9,SDN,LAN,y,both,y,y,y,2013
SEA201304090,HOU,SEA,SEA03,20130409,0,7:11PM,night,,,true,,216,10765,unknown,unknown,unknown,55,unknown,0,radoe701,,,gonzm901,bellw901,vanol901,randt901,,,clemp002,maurb001,,regular,16,9,HOU,SEA,y,both,y,y,y,2013
SFN201304090,COL,SFN,SFO03,20130409,0,7:15PM,night,,,false,,191,41910,unknown,unknown,sunny,64,torf,11,dybdc701,,,wegnm901,diazl901,timmt901,wintm901,,,garcj002,belim001,romos001,regular,6,9,SFN,COL,y,both,y,y,y,2013
SLN201304090,CIN,SLN,STL10,20130409,0,7:15PM,night,,,false,,163,37731,unknown,unknown,cloudy,77,rtol,6,smitm701,,,carav901,nelsj901,danlk901,barkl901,,,lynnl001,arrob001,,regular,1,5,SLN,CIN,y,both,y,y,y,2013
TEX201304090,TBA,TEX,ARL02,20130409,0,7:07PM,night,,,true,,164,31398,unknown,unknown,unknown,79,fromrf,11,porzg701,,,barrs901,welkt901,everm901,fostm901,,,tepen001,carmf001,,regular,1,6,TEX,TBA,y,both,y,y,y,2013
WAS201304090,CHA,WAS,WAS11,20130409,0,7:08PM,night,,,false,,193,24412,unknown,unknown,sunny,81,ltor,9,mathd701,,,cuzzp901,guccc901,hallt901,kulpr901,,,stamc001,peavj001,sorir001,regular,7,8,WAS,CHA,y,both,y,y,y,2013
ANA201304100,OAK,ANA,ANA01,20130410,0,7:08PM,night,,,true,,227,36011,unknown,unknown,sunny,72,tocf,6,munse701,,,knigb901,davig901,iassd901,muchm901,,,milot001,blanj001,,regular,11,5,OAK,ANA,y,both,y,y,y,2013
ARI201304100,PIT,ARI,PHO01,20130410,0,12:40PM,day,,,false,,172,17769,unknown,unknown,sunny,70,fromlf,4,rausg701,,,darlg901,emmep901,drecb901,fagac901,,,milew001,sancj002,,regular,2,10,ARI,PIT,y,both,y,y,y,2013
BOS201304100,BAL,BOS,BOS07,20130410,0,7:09PM,night,,,true,,173,30862,unknown,unknown,unknown,53,fromrf,11,shalm701,,,blasc901,joycj901,wolfj901,hicke901,,,odayd001,hanrj001,johnj010,regular,8,5,BAL,BOS,y,both,y,y,y,2013
DET201304100,TOR,DET,DET05,20130410,0,3:37PM,day,,,true,,216,29631,wet,drizzle,unknown,42,fromcf,7,klonc701,,,demud901,herna901,eddid901,tumpj901,,,loupa001,villb002,jansc001,regular,8,6,TOR,DET,y,both,y,y,y,2013
KCA201304100,MIN,KCA,KAN06,20130410,0,7:10PM,night,,,true,,182,10069,unknown,unknown,overcast,45,ltor,5,boycd701,,,onorb901,johna901,culbf901,welkb901,,,daviw001,hendl001,herrk001,regular,0,3,KCA,MIN,y,both,y,y,y,2013
MIA201304100,ATL,MIA,MIA02,20130410,0,7:10PM,night,,,false,,168,13810,unknown,unknown,cloudy,81,fromcf,12,mccac701,,,scotd901,millb901,buckc901,ticht901,,,minom001,sanaa001,,regular,8,0,ATL,MIA,y,both,y,y,y,2013
PHI201304100,NYN,PHI,PHI13,20130410,0,7:06PM,night,,,false,,175,38715,unknown,unknown,cloudy,76,ltor,14,macom701,,,hirsj901,davib902,reynj901,hoyej901,,,kendk001,hefnj001,,regular,3,7,PHI,NYN,y,both,y,y,y,2013
SDN201304100,LAN,SDN,SAN02,20130410,0,7:10PM,night,,,false,,202,22843,unknown,unknown,sunny,67,ltor,10,zaveb701,,,conrc901,holbs901,nauep901,fleta901,,,billc001,stule002,leagb001,regular,4,3,LAN,SDN,y,both,y,y,y,2013
SEA201304100,HOU,SEA,SEA03,20130410,0,7:11PM,night,,,true,,218,10496,unknown,unknown,cloudy,56,fromcf,2,peted701,,,bellw901,vanol901,randt901,gonzm901,,,peacb001,beavb001,,regular,8,3,HOU,SEA,y,both,y,y,y,2013
SFN201304100,COL,SFN,SFO03,20130410,0,12:45PM,day,,,false,,188,41606,unknown,unknown,sunny,78,ltor,3,feldd701,,,diazl901,timmt901,wintm901,wegnm901,,,zitob001,franj003,,regular,0,10,SFN,COL,y,both,y,y,y,2013
SLN201304100,CIN,SLN,STL10,20130410,0,12:45PM,day,,,false,,155,34882,unknown,unknown,unknown,76,tolf,15,muelg701,,,nelsj901,danlk901,barkl901,carav901,,,westj001,bailh001,,regular,0,10,SLN,CIN,y,both,y,y,y,2013
TEX201304100,TBA,TEX,ARL02,20130410,0,2:34PM,day,,,true,,171,26643,unknown,unknown,unknown,39,unknown,13,wells701,,,welkt901,everm901,fostm901,barrs901,,,moorm003,holld003,rodnf001,regular,2,0,TBA,TEX,y,both,y,y,y,2013
WAS201304100,CHA,WAS,WAS11,20130410,0,7:21PM,night,,,false,,155,24586,unknown,unknown,cloudy,82,tocf,12,mathd701,,,guccc901,hallt901,kulpr901,cuzzp901,,,zimmj003,floyg001,sorir001,regular,2,5,WAS,CHA,y,both,y,y,y,2013
ANA201304110,OAK,ANA,ANA01,20130411,0,7:09PM,night,,,true,,179,43533,unknown,unknown,sunny,61,tocf,8,munse701,,,davig901,iassd901,muchm901,knigb901,,,grifa002,vargj001,,regular,8,1,OAK,ANA,y,both,y,y,y,2013
BOS201304110,BAL,BOS,BOS07,20130411,0,7:10PM,night,,,true,,195,27704,unknown,unknown,unknown,45,fromrf,5,shalm701,,,joycj901,wolfj901,hicke901,blasc901,,,matub001,mortc003,johnj010,regular,3,2,BAL,BOS,y,both,y,y,y,2013
CHN201304110,SFN,CHN,CHI11,20130411,0,1:23PM,day,,,false,,230,25460,unknown,unknown,overcast,40,fromrf,5,frisd701,,,danlk901,barkl901,carav901,nelsj901,,,voger001,felds001,romos001,regular,7,6,SFN,CHN,y,both,y,y,y,2013
DET201304110,TOR,DET,DET05,20130411,0,1:08PM,day,,,true,,180,28781,wet,drizzle,unknown,35,ltor,20,klonc701,,,herna901,eddid901,tumpj901,demud901,,,fistd001,johnj009,,regular,1,11,DET,TOR,y,both,y,y,y,2013
SDN201304110,LAN,SDN,SAN02,20130411,0,7:11PM,night,,,false,,216,24610,unknown,unknown,overcast,63,unknown,7,zaveb701,,,holbs901,nauep901,fleta901,conrc901,,,guerm001,gregl001,jansk001,regular,3,2,LAN,SDN,y,both,y,y,y,2013
SEA201304110,TEX,SEA,SEA03,20130411,0,7:10PM,night,,,true,,191,22939,unknown,unknown,cloudy,53,unknown,2,padud701,,,emmep901,drecb901,fagac901,darlg901,,,ortij004,hernf002,nathj001,regular,4,3,TEX,SEA,y,both,y,y,y,2013
WAS201304110,CHA,WAS,WAS11,20130411,0,7:05PM,night,,,false,,198,24785,unknown,unknown,unknown,78,fromcf,10,mathd701,,,hallt901,kulpr901,cuzzp901,guccc901,,,hared001,axeld001,sorir001,regular,4,7,WAS,CHA,y,both,y,y,y,2013
ANA201304120,HOU,ANA,ANA01,20130412,0,7:08PM,night,,,true,,203,37674,unknown,unknown,sunny,66,tocf,6,franm701,,,timmt901,wintm901,wegnm901,diazl901,,,norrb001,hanst001,,regular,5,0,HOU,ANA,y,both,y,y,y,2013
ARI201304120,LAN,ARI,PHO01,20130412,0,6:40PM,night,,,false,,175,29520,unknown,unknown,sunny,84,ltor,2,johnr701,,,davib902,reynj901,hoyej901,hirsj901,,,corbp001,kersc001,putzj001,regular,0,3,ARI,LAN,y,both,y,y,y,2013
CHN201304120,SFN,CHN,CHI11,20130412,0,1:21PM,day,,,false,,183,30996,unknown,unknown,unknown,44,torf,10,frisd701,,,barkl901,carav901,nelsj901,danlk901,,,fujik001,romos001,,regular,3,4,CHN,SFN,y,both,y,y,y,2013
CLE201304120,CHA,CLE,CLE08,20130412,0,7:06PM,night,,,true,,139,11864,unknown,unknown,overcast,42,torf,15,maveb701,,,wolfj901,hicke901,blasc901,joycj901,,,mastj001,craij001,,regular,0,1,CLE,CHA,y,both,y,y,y,2013
KCA201304120,TOR,KCA,KAN06,20130412,0,7:11PM,night,,,true,,176,13049,unknown,unknown,cloudy,52,ltor,8,boycd701,,,mcclt901,mealj901,hudsm901,bakej902,,,happj001,mendl001,loupa001,regular,8,4,TOR,KCA,y,both,y,y,y,2013
MIA201304120,PHI,MIA,MIA02,20130412,0,7:12PM,night,,,false,,192,17923,unknown,unknown,cloudy,83,fromrf,14,jernr701,,,cuzzp901,guccc901,hallt901,kulpr901,,,aumop001,raucj001,papej001,regular,3,1,PHI,MIA,y,both,y,y,y,2013
MIN201304120,NYN,MIN,MIN04,20130412,0,7:11PM,night,,,true,,204,23735,unknown,unknown,unknown,34,ltor,7,thors701,,,everm901,fostm901,barrs901,welkt901,,,niesj001,worlv001,,regular,16,5,NYN,MIN,y,both,y,y,y,2013
NYA201304120,BAL,NYA,NYC21,20130412,0,7:09PM,night,,,true,,169,35033,unknown,unknown,unknown,42,ltor,15,karph701,,,belld901,vanol901,gonzm901,bellw901,,,sabac001,gonzm003,rivem002,regular,2,5,NYA,BAL,y,both,y,y,y,2013
OAK201304120,DET,OAK,OAK01,20130412,0,7:07PM,night,,,true,,244,21377,unknown,unknown,cloudy,59,torf,11,ducam701,,,nauep901,fleta901,holbs901,conrc901,,,resoc001,villb002,,regular,3,4,OAK,DET,y,both,y,y,y,2013
PIT201304120,CIN,PIT,PIT08,20130412,0,7:08PM,night,,,false,,197,24366,unknown,unknown,cloudy,52,tolf,15,krizt701,,,laynj901,gibsg901,wendh902,porta901,,,watst001,hoovj002,grilj001,regular,5,6,PIT,CIN,y,both,y,y,y,2013
SDN201304120,COL,SDN,SAN02,20130412,0,7:12PM,night,,,false,,186,21814,unknown,unknown,cloudy,62,ltor,8,zaveb701,,,iassd901,muchm901,knigb901,davig901,,,brotr001,streh001,betar001,regular,7,5,COL,SDN,y,both,y,y,y,2013
SEA201304120,TEX,SEA,SEA03,20130412,0,7:11PM,night,,,true,,169,15028,dry,none,dome,46,unknown,0,radoe701,,,drecb901,fagac901,darlg901,emmep901,,,iwakh001,darvy001,wilht001,regular,1,3,SEA,TEX,y,both,y,y,y,2013
SLN201304120,MIL,SLN,STL10,20130412,0,7:21PM,night,,,false,,135,42528,unknown,unknown,unknown,45,unknown,13,muelg701,,,millb901,buckc901,ticht901,scotd901,,,mills001,lohsk001,boggm001,regular,0,2,SLN,MIL,y,both,y,y,y,2013
WAS201304120,ATL,WAS,WAS11,20130412,0,7:07PM,night,,,false,,209,33130,unknown,unknown,cloudy,64,fromrf,11,tritb701,,,johna901,culbf901,welkb901,onorb901,,,oflae001,stamc001,kimbc001,regular,6,4,ATL,WAS,y,both,y,y,y,2013
ANA201304130,HOU,ANA,ANA01,20130413,0,6:07PM,night,,,true,,190,43520,unknown,unknown,unknown,60,tocf,8,munse701,,,wintm901,wegnm901,diazl901,timmt901,,,rothm001,veraj001,,regular,4,5,ANA,HOU,y,both,y,y,y,2013
ARI201304130,LAN,ARI,PHO01,20130413,0,5:10PM,night,,,false,,211,37214,unknown,unknown,sunny,86,torf,8,johnr701,,,reynj901,hoyej901,hirsj901,davib902,,,ryu-h001,kenni001,leagb001,regular,7,5,LAN,ARI,y,both,y,y,y,2013
BOS201304130,TBA,BOS,BOS07,20130413,0,1:07PM,day,,,true,,203,33039,unknown,unknown,unknown,45,torf,7,shalm701,,,eddid901,tumpj901,demud901,herna901,,,tazaj001,gomeb001,,regular,1,2,BOS,TBA,y,both,y,y,y,2013
CHN201304130,SFN,CHN,CHI11,20130413,0,12:06PM,day,,,false,,183,34778,unknown,unknown,overcast,38,ltor,16,frisd701,,,carav901,nelsj901,danlk901,barkl901,,,bumgm001,samaj001,garcj002,regular,3,2,SFN,CHN,y,both,y,y,y,2013
CLE201304130,CHA,CLE,CLE08,20130413,0,4:05PM,day,,,true,,155,11422,unknown,unknown,overcast,44,ltor,14,brosc701,,,hicke901,blasc901,joycj901,wolfj901,,,mcalz001,salec001,,regular,4,9,CLE,CHA,y,both,y,y,y,2013
KCA201304130,TOR,KCA,KAN06,20130413,0,6:11PM,night,,,true,,148,21960,unknown,unknown,sunny,63,rtol,11,boycd701,,,mealj901,hudsm901,bakej902,mcclt901,,,dickr001,shiej002,jansc001,regular,3,2,TOR,KCA,y,both,y,y,y,2013
MIA201304130,PHI,MIA,MIA02,20130413,0,7:10PM,night,,,false,,171,20037,dry,none,dome,72,unknown,0,jernr701,,,kulpr901,guccc901,hallt901,cuzzp901,,,cishs001,aumop001,,regular,1,2,MIA,PHI,y,both,y,y,y,2013
MIN201304130,NYN,MIN,MIN04,20130413,0,3:11PM,day,,,true,,160,28804,unknown,unknown,overcast,35,torf,12,wongg701,,,fostm901,barrs901,welkt901,everm901,,,harvm001,diams001,parnb001,regular,4,2,NYN,MIN,y,both,y,y,y,2013
NYA201304130,BAL,NYA,NYC21,20130413,0,4:08PM,day,,,true,,169,41851,unknown,unknown,unknown,54,tocf,6,karph701,,,vanol901,gonzm901,bellw901,belld901,,,hammj002,hughp001,johnj010,regular,5,3,BAL,NYA,y,both,y,y,y,2013
OAK201304130,DET,OAK,OAK01,20130413,0,1:07PM,day,,,true,,195,35067,unknown,unknown,unknown,65,fromrf,10,ducam701,,,fleta901,holbs901,conrc901,nauep901,,,verlj001,andeb004,,regular,7,3,DET,OAK,y,both,y,y,y,2013
PIT201304130,CIN,PIT,PIT08,20130413,0,7:06PM,night,,,false,,189,25118,unknown,unknown,cloudy,52,tolf,13,patte701,,,gibsg901,wendh902,porta901,laynj901,,,lockj001,simoa001,grilj001,regular,1,3,PIT,CIN,y,both,y,y,y,2013
SDN201304130,COL,SDN,SAN02,20130413,0,5:44PM,night,,,false,,200,29523,unknown,unknown,overcast,63,unknown,5,zaveb701,,,muchm901,knigb901,davig901,iassd901,,,chacj001,volqe001,,regular,9,5,COL,SDN,y,both,y,y,y,2013
SEA201304130,TEX,SEA,SEA03,20130413,0,6:11PM,night,,,true,,175,23506,dry,none,dome,46,unknown,0,padud701,,,fagac901,darlg901,emmep901,drecb901,,,ortij004,cappc001,nathj001,regular,3,1,TEX,SEA,y,both,y,y,y,2013
SLN201304130,MIL,SLN,STL10,20130413,0,3:16PM,day,,,false,,159,44696,unknown,unknown,cloudy,59,ltor,10,smitm701,,,buckc901,ticht901,scotd901,millb901,,,waina001,gally001,,regular,0,8,SLN,MIL,y,both,y,y,y,2013
WAS201304130,ATL,WAS,WAS11,20130413,0,1:09PM,day,,,false,,162,41992,unknown,unknown,cloudy,57,fromcf,12,tritb701,,,culbf901,welkb901,onorb901,johna901,,,hudst001,stras001,kimbc001,regular,3,1,ATL,WAS,y,both,y,y,y,2013
ANA201304140,HOU,ANA,ANA01,20130414,0,12:38PM,day,,,true,,183,36126,unknown,unknown,unknown,63,tocf,5,munse701,,,wegnm901,diazl901,timmt901,wintm901,,,wilsc004,humbp001,friee001,regular,1,4,ANA,HOU,y,both,y,y,y,2013
ARI201304140,LAN,ARI,PHO01,20130414,0,1:10PM,day,,,false,,146,32313,dry,none,dome,73,unknown,0,johnr701,,,hoyej901,hirsj901,davib902,reynj901,,,putzj001,beckj002,,regular,0,1,ARI,LAN,y,both,y,y,y,2013
BOS201304140,TBA,BOS,BOS07,20130414,0,1:38PM,day,,,true,,169,35198,unknown,unknown,cloudy,50,torf,14,shalm701,,,tumpj901,demud901,herna901,eddid901,,,buchc001,cobba001,,regular,0,5,BOS,TBA,y,both,y,y,y,2013
CHN201304140,SFN,CHN,CHI11,20130414,0,1:25PM,day,,,false,,240,33326,unknown,unknown,cloudy,42,tolf,11,frisd701,,,nelsj901,danlk901,barkl901,carav901,,,kontg001,camps002,romos001,regular,10,7,SFN,CHN,y,both,y,y,y,2013
CLE201304140,CHA,CLE,CLE08,20130414,0,1:05PM,day,,,true,,168,11682,unknown,unknown,unknown,45,fromrf,5,brosc701,,,blasc901,joycj901,wolfj901,hicke901,,,peavj001,myerb001,reeda001,regular,3,1,CHA,CLE,y,both,y,y,y,2013
KCA201304140,TOR,KCA,KAN06,20130414,0,1:11PM,day,,,true,,157,29057,unknown,unknown,overcast,75,rtol,18,boycd701,,,hudsm901,bakej902,mcclt901,mealj901,,,herrk001,olivd001,,regular,2,3,KCA,TOR,y,both,y,y,y,2013
MIA201304140,PHI,MIA,MIA02,20130414,0,1:10PM,day,,,false,,160,21412,dry,none,dome,73,unknown,0,jernr701,,,guccc901,hallt901,cuzzp901,kulpr901,,,hallr001,raucj001,papej001,regular,2,1,PHI,MIA,y,both,y,y,y,2013
NYA201304140,BAL,NYA,NYC21,20130414,0,8:06PM,night,,,true,,158,34154,unknown,unknown,cloudy,56,ltor,12,freed701,,,gonzm901,bellw901,belld901,vanol901,,,kuroh001,chenw001,,regular,0,3,NYA,BAL,y,both,y,y,y,2013
OAK201304140,DET,OAK,OAK01,20130414,0,1:07PM,day,,,true,,188,20755,unknown,unknown,sunny,69,ltor,10,thomc701,,,holbs901,barrl901,nauep901,fleta901,,,sanca004,parkj001,,regular,10,1,DET,OAK,y,both,y,y,y,2013
PIT201304140,CIN,PIT,PIT08,20130414,0,1:37PM,day,,,false,,222,19239,unknown,unknown,cloudy,54,torf,1,webbb701,,,wendh902,porta901,laynj901,gibsg901,,,hughj001,broxj001,,regular,7,10,PIT,CIN,y,both,y,y,y,2013
SDN201304140,COL,SDN,SAN02,20130414,0,1:11PM,day,,,false,,172,21337,unknown,unknown,overcast,62,torf,13,zaveb701,,,knigb901,davig901,iassd901,muchm901,,,delaj001,thayd001,betar001,regular,2,1,COL,SDN,y,both,y,y,y,2013
SEA201304140,TEX,SEA,SEA03,20130414,0,1:10PM,day,,,true,,179,17015,unknown,unknown,cloudy,48,tocf,4,padud701,,,darlg901,emmep901,drecb901,fagac901,,,maurb001,tepen001,wilht001,regular,3,4,SEA,TEX,y,both,y,y,y,2013
SLN201304140,MIL,SLN,STL10,20130414,0,1:16PM,day,,,false,,199,42645,unknown,unknown,sunny,76,rtol,20,durbj701,,,ticht901,scotd901,millb901,buckc901,,,kintb001,salaf001,badeb001,regular,4,3,MIL,SLN,y,both,y,y,y,2013
WAS201304140,ATL,WAS,WAS11,20130414,0,1:36PM,day,,,false,,164,39389,unknown,unknown,sunny,61,fromcf,4,tritb701,,,welkb901,onorb901,johna901,culbf901,,,mahop002,gonzg003,,regular,9,0,ATL,WAS,y,both,y,y,y,2013
BOS201304150,TBA,BOS,BOS07,20130415,0,11:05AM,day,,,true,,183,37449,unknown,unknown,cloudy,48,rtol,3,ellib701,,,demud901,herna901,eddid901,tumpj901,,,baila001,peraj002,,regular,2,3,BOS,TBA,y,both,y,y,y,2013
CIN201304150,PHI,CIN,CIN09,20130415,0,7:11PM,night,,,false,,146,17387,unknown,unknown,cloudy,69,fromrf,9,rothr701,,,joycj901,bellw901,hicke901,blasc901,,,arrob001,horsj001,chapa001,regular,2,4,CIN,PHI,y,both,y,y,y,2013
LAN201304150,SDN,LAN,LOS03,20130415,0,7:11PM,night,,,false,,209,52136,unknown,unknown,cloudy,60,torf,9,hartd701,,,schrp901,fairc901,kellj901,coope901,,,stule002,belir001,streh001,regular,6,3,SDN,LAN,y,both,y,y,y,2013
MIA201304150,WAS,MIA,MIA02,20130415,0,7:12PM,night,,,false,,145,15933,dry,none,dome,72,unknown,0,mccac701,,,porta901,laynj901,gibsg901,estam901,,,zimmj003,leblw001,,regular,10,3,WAS,MIA,y,both,y,y,y,2013
MIN201304150,ANA,MIN,MIN04,20130415,0,7:11PM,night,,,true,,169,23535,unknown,unknown,unknown,38,rtol,16,wongg701,,,conrc901,nauep901,fleta901,holbs901,,,corrk001,blanj001,,regular,2,8,MIN,ANA,y,both,y,y,y,2013
OAK201304150,HOU,OAK,OAK01,20130415,0,7:07PM,night,,,true,,206,10689,unknown,unknown,cloudy,55,torf,25,younj701,,,emmep901,drecb901,fagac901,darlg901,,,milot001,bedae001,,regular,2,11,OAK,HOU,y,both,y,y,y,2013
PIT201304150,SLN,PIT,PIT08,20130415,0,7:04PM,night,,,false,,202,10539,unknown,unknown,unknown,62,tolf,11,patte701,,,onorb901,johna901,culbf901,welkb901,,,lynnl001,mcdoj004,,regular,10,6,SLN,PIT,y,both,y,y,y,2013
TOR201304150,CHA,TOR,TOR02,20130415,0,7:07PM,night,,,true,,158,15755,dry,none,dome,68,unknown,0,uttes701,,,randt901,vanol901,nelsj901,gonzm901,,,buehm001,floyg001,jansc001,regular,3,4,TOR,CHA,y,both,y,y,y,2013
ATL201304160,KCA,ATL,ATL02,20130416,0,7:12PM,night,,,false,,156,26400,unknown,unknown,cloudy,78,rtol,7,stamm701,,,herna901,eddid901,tumpj901,demud901,,,oflae001,herrk001,,regular,3,6,ATL,KCA,y,both,y,y,y,2013
BAL201304160,TBA,BAL,BAL12,20130416,0,7:09PM,night,,,true,,201,14670,unknown,unknown,sunny,69,tocf,14,hennj701,,,davig901,carlm901,muchm901,knigb901,,,arrij001,carmf001,johnj010,regular,4,5,BAL,TBA,y,both,y,y,y,2013
CHN201304160,TEX,CHN,CHI11,20130416,0,7:09PM,night,,,false,,167,29344,unknown,unknown,cloudy,39,fromrf,5,roseb701,,,scotd901,millb901,buckc901,ticht901,,,holld003,woodt004,nathj001,regular,4,2,TEX,CHN,y,both,y,y,y,2013
CIN201304160,PHI,CIN,CIN09,20130416,0,8:30PM,night,,,false,,146,15544,unknown,unknown,unknown,64,unknown,20,camem701,,20130417,bellw901,hicke901,blasc901,joycj901,,,chapa001,aumop001,,regular,0,1,CIN,PHI,y,both,y,y,y,2013
CLE201304160,BOS,CLE,CLE08,20130416,0,7:06PM,night,,,true,,210,9143,unknown,unknown,overcast,50,torf,2,brosc701,,,diazl901,timmt901,wintm901,wegnm901,,,doubf001,jimeu001,,regular,7,2,BOS,CLE,y,both,y,y,y,2013
COL201304161,NYN,COL,DEN02,20130416,1,3:12PM,day,,,false,,179,21510,unknown,unknown,unknown,39,fromlf,11,einsd701,,,dimum901,barrl901,barrt901,marqa901,,,nicaj001,gee-d001,,regular,4,8,COL,NYN,y,both,y,y,y,2013
COL201304162,NYN,COL,DEN02,20130416,2,6:47PM,night,,,false,,259,20239,unknown,unknown,overcast,36,fromcf,5,einsd701,,,belld901,barrt901,marqa901,barrl901,,,betar001,burkg001,,regular,8,9,COL,NYN,y,both,y,y,y,2013
LAN201304160,SDN,LAN,LOS03,20130416,0,7:12PM,night,,,false,,188,35898,unknown,unknown,sunny,62,torf,12,munse701,,,fairc901,kellj901,coope901,schrp901,,,marqj001,capuc001,,regular,9,2,SDN,LAN,y,both,y,y,y,2013
MIA201304160,WAS,MIA,MIA02,20130416,0,7:11PM,night,,,false,,164,16200,unknown,unknown,cloudy,76,fromlf,5,mccac701,,,laynj901,gibsg901,estam901,porta901,,,sanaa001,hared001,,regular,2,8,MIA,WAS,y,both,y,y,y,2013
MIL201304160,SFN,MIL,MIL06,20130416,0,7:10PM,night,,,false,,216,29075,dry,none,dome,70,unknown,0,odrit701,,,bakej902,welkt901,mealj901,hudsm901,,,kintb001,zitob001,hendj001,regular,8,10,MIL,SFN,y,both,y,y,y,2013
MIN201304160,ANA,MIN,MIN04,20130416,0,7:11PM,night,,,true,,210,23299,unknown,unknown,cloudy,45,fromlf,7,thors701,,,nauep901,fleta901,holbs901,conrc901,,,pelfm001,vargj001,perkg001,regular,6,8,MIN,ANA,y,both,y,y,y,2013
NYA201304160,ARI,NYA,NYC21,20130416,0,7:10PM,night,,,true,,182,34107,unknown,unknown,cloudy,60,rtol,17,sprej701,,,hallt901,cuzzp901,kulpr901,guccc901,,,novai001,mccab001,rivem002,regular,2,4,NYA,ARI,y,both,y,y,y,2013
OAK201304160,HOU,OAK,OAK01,20130416,0,7:07PM,night,,,true,,188,11038,unknown,unknown,sunny,63,torf,17,dybdc701,,,drecb901,fagac901,darlg901,emmep901,,,dools001,cruzr001,balfg001,regular,3,4,OAK,HOU,y,both,y,y,y,2013
SEA201304160,DET,SEA,SEA03,20130416,0,7:10PM,night,,,true,,191,12401,unknown,unknown,unknown,48,fromrf,12,padud701,,,hirsj901,davib902,reynj901,hoyej901,,,fistd001,haraa001,,regular,6,2,DET,SEA,y,both,y,y,y,2013
TOR201304160,CHA,TOR,TOR02,20130416,0,7:08PM,night,,,true,,162,16131,dry,none,dome,68,unknown,0,uttes701,,,vanol901,nelsj901,gonzm901,randt901,,,lindm001,delas001,reeda001,regular,4,3,CHA,TOR,y,both,y,y,y,2013
ATL201304170,KCA,ATL,ATL02,20130417,0,12:10PM,day,,,false,,150,23018,unknown,unknown,cloudy,79,tocf,5,stamm701,,,eddid901,tumpj901,demud901,herna901,,,daviw001,minom001,hollg001,regular,1,0,KCA,ATL,y,both,y,y,y,2013
BAL201304170,TBA,BAL,BAL12,20130417,0,7:05PM,night,,,true,,183,13591,unknown,unknown,cloudy,68,fromcf,5,eiger701,,,carlm901,muchm901,knigb901,davig901,,,moorm003,tillc001,,regular,6,2,TBA,BAL,y,both,y,y,y,2013
CIN201304170,PHI,CIN,CIN09,20130417,0,7:10PM,night,,,false,,156,16467,unknown,unknown,cloudy,77,fromcf,9,rothr701,,,hicke901,blasc901,joycj901,bellw901,,,leakm001,lannj001,,regular,2,11,CIN,PHI,y,both,y,y,y,2013
